Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,49,3,0.020,1789303516893273.339	,1789303516893273.359
0,N/A,MEMCPY_ASYNC,46,0,2.619,1789303516901610.032	,1789303516901612.652
0,_ZN4bmms26BatchMatmulMaxSumAutoFusedIDhLb0ELb0ELb0ELb0ELj1ELj64ELj128ELj64EEEvPhS1_S1_S1_S1_mN7AscendC6tiling11TCubeTilingENS_5ShapeEj,MIX_AIC,46,1,22.599,1789303516902486.895	,1789303516902509.494
0,N/A,MEMCPY_ASYNC,46,2,1.199,1789303516902533.874	,1789303516902535.074
0,N/A,MEMCPY_ASYNC,46,3,2.599,1789303516902627.352	,1789303516902629.952
0,_ZN4bmms26BatchMatmulMaxSumAutoFusedIDhLb0ELb0ELb0ELb0ELj1ELj64ELj128ELj64EEEvPhS1_S1_S1_S1_mN7AscendC6tiling11TCubeTilingENS_5ShapeEj,MIX_AIC,46,4,21.939,1789303516902680.511	,1789303516902702.450
0,N/A,MEMCPY_ASYNC,46,5,0.599,1789303516902704.290	,1789303516902704.890
0,N/A,MEMCPY_ASYNC,46,6,2.579,1789303516902769.229	,1789303516902771.809
0,_ZN4bmms26BatchMatmulMaxSumAutoFusedIDhLb0ELb0ELb0ELb0ELj1ELj64ELj128ELj64EEEvPhS1_S1_S1_S1_mN7AscendC6tiling11TCubeTilingENS_5ShapeEj,MIX_AIC,46,7,18.719,1789303516902777.489	,1789303516902796.209
0,N/A,MEMCPY_ASYNC,46,8,0.599,1789303516902797.589	,1789303516902798.189
0,N/A,MEMCPY_ASYNC,46,9,2.579,1789303516902869.327	,1789303516902871.907
0,_ZN4bmms26BatchMatmulMaxSumAutoFusedIDhLb0ELb0ELb0ELb0ELj1ELj64ELj128ELj64EEEvPhS1_S1_S1_S1_mN7AscendC6tiling11TCubeTilingENS_5ShapeEj,MIX_AIC,46,10,18.759,1789303516902877.267	,1789303516902896.027
0,N/A,MEMCPY_ASYNC,46,11,0.599,1789303516902897.967	,1789303516902898.567
0,N/A,MEMCPY_ASYNC,46,12,2.599,1789303516902964.665	,1789303516902967.265
0,_ZN4bmms26BatchMatmulMaxSumAutoFusedIDhLb0ELb0ELb0ELb0ELj1ELj64ELj128ELj64EEEvPhS1_S1_S1_S1_mN7AscendC6tiling11TCubeTilingENS_5ShapeEj,MIX_AIC,46,13,17.919,1789303516902972.945	,1789303516902990.865
0,N/A,MEMCPY_ASYNC,46,14,0.599,1789303516902992.445	,1789303516902993.045
0,N/A,MEMCPY_ASYNC,46,15,2.599,1789303516903087.903	,1789303516903090.503
0,_ZN4bmms26BatchMatmulMaxSumAutoFusedIDhLb0ELb0ELb0ELb0ELj1ELj64ELj128ELj64EEEvPhS1_S1_S1_S1_mN7AscendC6tiling11TCubeTilingENS_5ShapeEj,MIX_AIC,46,16,16.819,1789303516903095.423	,1789303516903112.242
0,N/A,MEMCPY_ASYNC,46,17,0.619,1789303516903113.702	,1789303516903114.322
0,N/A,MEMCPY_ASYNC,46,18,2.579,1789303516903213.380	,1789303516903215.960
0,_ZN4bmms26BatchMatmulMaxSumAutoFusedIDhLb0ELb0ELb0ELb0ELj1ELj64ELj128ELj64EEEvPhS1_S1_S1_S1_mN7AscendC6tiling11TCubeTilingENS_5ShapeEj,MIX_AIC,46,19,16.439,1789303516903221.240	,1789303516903237.680
0,N/A,MEMCPY_ASYNC,46,20,0.579,1789303516903239.540	,1789303516903240.120
0,N/A,MEMCPY_ASYNC,46,21,2.599,1789303516903335.658	,1789303516903338.258
0,_ZN4bmms26BatchMatmulMaxSumAutoFusedIDhLb0ELb0ELb0ELb0ELj1ELj64ELj128ELj64EEEvPhS1_S1_S1_S1_mN7AscendC6tiling11TCubeTilingENS_5ShapeEj,MIX_AIC,46,22,16.179,1789303516903343.558	,1789303516903359.737
0,N/A,MEMCPY_ASYNC,46,23,0.599,1789303516903361.237	,1789303516903361.837
0,N/A,MEMCPY_ASYNC,46,24,2.579,1789303516903524.674	,1789303516903527.254
0,_ZN4bmms26BatchMatmulMaxSumAutoFusedIDhLb0ELb0ELb0ELb0ELj1ELj64ELj128ELj64EEEvPhS1_S1_S1_S1_mN7AscendC6tiling11TCubeTilingENS_5ShapeEj,MIX_AIC,46,25,16.619,1789303516903532.374	,1789303516903548.994
0,N/A,MEMCPY_ASYNC,46,26,0.599,1789303516903550.674	,1789303516903551.274
0,N/A,MEMCPY_ASYNC,46,27,2.599,1789303516903645.532	,1789303516903648.132
0,_ZN4bmms26BatchMatmulMaxSumAutoFusedIDhLb0ELb0ELb0ELb0ELj1ELj64ELj128ELj64EEEvPhS1_S1_S1_S1_mN7AscendC6tiling11TCubeTilingENS_5ShapeEj,MIX_AIC,46,28,16.359,1789303516903653.531	,1789303516903669.891
0,N/A,MEMCPY_ASYNC,46,29,0.599,1789303516903671.791	,1789303516903672.391
0,N/A,MEMCPY_ASYNC,46,30,2.599,1789303516903766.769	,1789303516903769.369
