Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,49,3,0.020,1789312653383699.613	,1789312653383699.633
0,N/A,MEMCPY_ASYNC,46,0,2.579,1789312653390809.631	,1789312653390812.211
0,_ZN4bmms26BatchMatmulMaxSumAutoFusedIDhLb0ELb0ELb1ELb1ELj2ELj64ELj128ELj64EEEvPhS1_S1_S1_S1_mN7AscendC6tiling11TCubeTilingENS_5ShapeEj,MIX_AIC,46,1,16.199,1789312653391890.669	,1789312653391906.869
0,N/A,MEMCPY_ASYNC,46,2,1.219,1789312653391946.608	,1789312653391947.828
0,N/A,MEMCPY_ASYNC,46,3,2.579,1789312653392054.786	,1789312653392057.366
0,_ZN4bmms26BatchMatmulMaxSumAutoFusedIDhLb0ELb0ELb1ELb1ELj2ELj64ELj128ELj64EEEvPhS1_S1_S1_S1_mN7AscendC6tiling11TCubeTilingENS_5ShapeEj,MIX_AIC,46,4,14.139,1789312653392062.626	,1789312653392076.766
0,N/A,MEMCPY_ASYNC,46,5,0.599,1789312653392077.786	,1789312653392078.386
0,N/A,MEMCPY_ASYNC,46,6,2.599,1789312653392149.584	,1789312653392152.184
0,_ZN4bmms26BatchMatmulMaxSumAutoFusedIDhLb0ELb0ELb1ELb1ELj2ELj64ELj128ELj64EEEvPhS1_S1_S1_S1_mN7AscendC6tiling11TCubeTilingENS_5ShapeEj,MIX_AIC,46,7,11.799,1789312653392157.624	,1789312653392169.424
0,N/A,MEMCPY_ASYNC,46,8,0.619,1789312653392170.304	,1789312653392170.924
0,N/A,MEMCPY_ASYNC,46,9,2.599,1789312653392236.822	,1789312653392239.422
0,_ZN4bmms26BatchMatmulMaxSumAutoFusedIDhLb0ELb0ELb1ELb1ELj2ELj64ELj128ELj64EEEvPhS1_S1_S1_S1_mN7AscendC6tiling11TCubeTilingENS_5ShapeEj,MIX_AIC,46,10,11.199,1789312653392244.822	,1789312653392256.022
0,N/A,MEMCPY_ASYNC,46,11,0.599,1789312653392256.902	,1789312653392257.502
0,N/A,MEMCPY_ASYNC,46,12,2.599,1789312653392324.201	,1789312653392326.801
0,_ZN4bmms26BatchMatmulMaxSumAutoFusedIDhLb0ELb0ELb1ELb1ELj2ELj64ELj128ELj64EEEvPhS1_S1_S1_S1_mN7AscendC6tiling11TCubeTilingENS_5ShapeEj,MIX_AIC,46,13,11.279,1789312653392332.580	,1789312653392343.860
0,N/A,MEMCPY_ASYNC,46,14,0.619,1789312653392344.680	,1789312653392345.300
0,N/A,MEMCPY_ASYNC,46,15,2.619,1789312653392440.858	,1789312653392443.478
