Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,49,3,0.020,1789303608297511.080	,1789303608297511.100
0,N/A,MEMCPY_ASYNC,46,0,2.559,1789303608304559.139	,1789303608304561.699
0,_ZN4bmms26BatchMatmulMaxSumAutoFusedIDhLb0ELb0ELb1ELb0ELj1ELj64ELj128ELj64EEEvPhS1_S1_S1_S1_mN7AscendC6tiling11TCubeTilingENS_5ShapeEj,MIX_AIC,46,1,19.979,1789303608305550.859	,1789303608305570.839
0,N/A,MEMCPY_ASYNC,46,2,1.199,1789303608305602.818	,1789303608305604.018
0,N/A,MEMCPY_ASYNC,46,3,2.599,1789303608305693.177	,1789303608305695.777
0,_ZN4bmms26BatchMatmulMaxSumAutoFusedIDhLb0ELb0ELb1ELb0ELj1ELj64ELj128ELj64EEEvPhS1_S1_S1_S1_mN7AscendC6tiling11TCubeTilingENS_5ShapeEj,MIX_AIC,46,4,18.499,1789303608305701.256	,1789303608305719.756
0,N/A,MEMCPY_ASYNC,46,5,0.599,1789303608305720.676	,1789303608305721.276
0,N/A,MEMCPY_ASYNC,46,6,2.599,1789303608305792.095	,1789303608305794.695
0,_ZN4bmms26BatchMatmulMaxSumAutoFusedIDhLb0ELb0ELb1ELb0ELj1ELj64ELj128ELj64EEEvPhS1_S1_S1_S1_mN7AscendC6tiling11TCubeTilingENS_5ShapeEj,MIX_AIC,46,7,15.839,1789303608305799.894	,1789303608305815.734
0,N/A,MEMCPY_ASYNC,46,8,0.599,1789303608305816.874	,1789303608305817.474
0,N/A,MEMCPY_ASYNC,46,9,2.579,1789303608305886.373	,1789303608305888.953
0,_ZN4bmms26BatchMatmulMaxSumAutoFusedIDhLb0ELb0ELb1ELb0ELj1ELj64ELj128ELj64EEEvPhS1_S1_S1_S1_mN7AscendC6tiling11TCubeTilingENS_5ShapeEj,MIX_AIC,46,10,15.119,1789303608305894.313	,1789303608305909.432
0,N/A,MEMCPY_ASYNC,46,11,0.599,1789303608305910.672	,1789303608305911.272
0,N/A,MEMCPY_ASYNC,46,12,2.599,1789303608305972.411	,1789303608305975.011
0,_ZN4bmms26BatchMatmulMaxSumAutoFusedIDhLb0ELb0ELb1ELb0ELj1ELj64ELj128ELj64EEEvPhS1_S1_S1_S1_mN7AscendC6tiling11TCubeTilingENS_5ShapeEj,MIX_AIC,46,13,14.899,1789303608305980.411	,1789303608305995.311
0,N/A,MEMCPY_ASYNC,46,14,0.579,1789303608305996.191	,1789303608305996.771
0,N/A,MEMCPY_ASYNC,46,15,2.599,1789303608306091.329	,1789303608306093.929
0,_ZN4bmms26BatchMatmulMaxSumAutoFusedIDhLb0ELb0ELb1ELb0ELj1ELj64ELj128ELj64EEEvPhS1_S1_S1_S1_mN7AscendC6tiling11TCubeTilingENS_5ShapeEj,MIX_AIC,46,16,13.299,1789303608306099.168	,1789303608306112.468
0,N/A,MEMCPY_ASYNC,46,17,0.599,1789303608306113.708	,1789303608306114.308
0,N/A,MEMCPY_ASYNC,46,18,2.579,1789303608306210.786	,1789303608306213.366
0,_ZN4bmms26BatchMatmulMaxSumAutoFusedIDhLb0ELb0ELb1ELb0ELj1ELj64ELj128ELj64EEEvPhS1_S1_S1_S1_mN7AscendC6tiling11TCubeTilingENS_5ShapeEj,MIX_AIC,46,19,12.679,1789303608306218.566	,1789303608306231.246
0,N/A,MEMCPY_ASYNC,46,20,0.599,1789303608306232.486	,1789303608306233.086
0,N/A,MEMCPY_ASYNC,46,21,2.599,1789303608306379.943	,1789303608306382.543
0,_ZN4bmms26BatchMatmulMaxSumAutoFusedIDhLb0ELb0ELb1ELb0ELj1ELj64ELj128ELj64EEEvPhS1_S1_S1_S1_mN7AscendC6tiling11TCubeTilingENS_5ShapeEj,MIX_AIC,46,22,13.059,1789303608306387.923	,1789303608306400.982
0,N/A,MEMCPY_ASYNC,46,23,0.599,1789303608306401.842	,1789303608306402.442
0,N/A,MEMCPY_ASYNC,46,24,2.579,1789303608306510.640	,1789303608306513.220
0,_ZN4bmms26BatchMatmulMaxSumAutoFusedIDhLb0ELb0ELb1ELb0ELj1ELj64ELj128ELj64EEEvPhS1_S1_S1_S1_mN7AscendC6tiling11TCubeTilingENS_5ShapeEj,MIX_AIC,46,25,13.159,1789303608306518.480	,1789303608306531.640
0,N/A,MEMCPY_ASYNC,46,26,0.579,1789303608306532.420	,1789303608306533.000
0,N/A,MEMCPY_ASYNC,46,27,2.599,1789303608306627.058	,1789303608306629.658
0,_ZN4bmms26BatchMatmulMaxSumAutoFusedIDhLb0ELb0ELb1ELb0ELj1ELj64ELj128ELj64EEEvPhS1_S1_S1_S1_mN7AscendC6tiling11TCubeTilingENS_5ShapeEj,MIX_AIC,46,28,13.559,1789303608306634.918	,1789303608306648.478
0,N/A,MEMCPY_ASYNC,46,29,0.599,1789303608306649.457	,1789303608306650.057
0,N/A,MEMCPY_ASYNC,46,30,2.599,1789303608306744.356	,1789303608306746.956
0,_ZN4bmms26BatchMatmulMaxSumAutoFusedIDhLb0ELb0ELb1ELb0ELj1ELj64ELj128ELj64EEEvPhS1_S1_S1_S1_mN7AscendC6tiling11TCubeTilingENS_5ShapeEj,MIX_AIC,46,31,12.899,1789303608306751.935	,1789303608306764.835
0,N/A,MEMCPY_ASYNC,46,32,0.579,1789303608306765.835	,1789303608306766.415
0,N/A,MEMCPY_ASYNC,46,33,2.619,1789303608306864.513	,1789303608306867.133
0,_ZN4bmms26BatchMatmulMaxSumAutoFusedIDhLb0ELb0ELb1ELb0ELj1ELj64ELj128ELj64EEEvPhS1_S1_S1_S1_mN7AscendC6tiling11TCubeTilingENS_5ShapeEj,MIX_AIC,46,34,13.019,1789303608306872.473	,1789303608306885.493
0,N/A,MEMCPY_ASYNC,46,35,0.619,1789303608306886.393	,1789303608306887.013
0,N/A,MEMCPY_ASYNC,46,36,2.599,1789303608306980.451	,1789303608306983.051
0,_ZN4bmms26BatchMatmulMaxSumAutoFusedIDhLb0ELb0ELb1ELb0ELj1ELj64ELj128ELj64EEEvPhS1_S1_S1_S1_mN7AscendC6tiling11TCubeTilingENS_5ShapeEj,MIX_AIC,46,37,13.279,1789303608306988.251	,1789303608307001.530
0,N/A,MEMCPY_ASYNC,46,38,0.579,1789303608307002.770	,1789303608307003.350
0,N/A,MEMCPY_ASYNC,46,39,2.599,1789303608307097.069	,1789303608307099.668
0,_ZN4bmms26BatchMatmulMaxSumAutoFusedIDhLb0ELb0ELb1ELb0ELj1ELj64ELj128ELj64EEEvPhS1_S1_S1_S1_mN7AscendC6tiling11TCubeTilingENS_5ShapeEj,MIX_AIC,46,40,12.879,1789303608307105.188	,1789303608307118.068
0,N/A,MEMCPY_ASYNC,46,41,0.619,1789303608307119.108	,1789303608307119.728
0,N/A,MEMCPY_ASYNC,46,42,2.579,1789303608307213.566	,1789303608307216.146
